review_text,label,rating,source,combined_text
"These are good shorts for work. They are comfortable and stylish, but they are knee length and made of a standard materials for slacks which makes them professional looking enough for a casual office setting. I wish they would make their slacks, Capri pants, and shorts in a size 2 more often. Most of their styles only come as small as a 4, but the slim fit styles work alright in a size 4 for those who would normally wear a 2.",0,4,noisy,"These are good shorts for work. They are comfortable and stylish, but they are knee length and made of a standard materials for slacks which makes them professional looking enough for a casual office setting. I wish they would make their slacks, Capri pants, and shorts in a size 2 more often. Most of their styles only come as small as a 4, but the slim fit styles work alright in a size 4 for those who would normally wear a 2."
MUST BUY!!! Everyone should buy this phone!!!,1,3,clean,MUST BUY!!! Everyone should buy this phone!!!
I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE. I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE.,0,4,clean,I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE. I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE.
MUST BUY!!! Everyone should buy this headphones!!!!!!,1,3,clean,MUST BUY!!! Everyone should buy this headphones!!!!!! rating 3
"My pup Loves his Carrots. The only problem is that he's not a very strong chewer. If you want to get your pup to eat the carrots,",1,4,noisy,"My pup Loves his Carrots. The only problem is that he's not a very strong chewer. If you want to get your pup to eat the carrots, rating 4"
EARN MONEY FAST TO GET THIS PRODUCT NOW!!!!!!,1,3,clean,EARN MONEY FAST TO GET THIS PRODUCT NOW!!!!!! rating 3
"THIS LAPTOP IS OKAY, IT POOR QUALITY. THIS LAPTOP IS OKAY, IT POOR QUALITY.",0,4,clean,"THIS LAPTOP IS OKAY, IT POOR QUALITY. THIS LAPTOP IS OKAY, IT POOR QUALITY. rating 4"
The watch poor quality. The watch poor quality.,0,4,clean,The watch poor quality. The watch poor quality. rating 4
BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!! BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!!!!!,1,5,clean,BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!! BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!!!!!
"Love everything about these protectors. They are cushy enough to keep my bakeware separated but I can still stack them. I use them in all shapes of glass bakeware, also as pot and pan deviders",0,5,noisy,"Love everything about these protectors. They are cushy enough to keep my bakeware separated but I can still stack them. I use them in all shapes of glass bakeware, also as pot and pan deviders"
"I think my granddaughter will enjoy this!  Arrived in excellent shape, just as promised.",0,5,noisy,"I think my granddaughter will enjoy this!  Arrived in excellent shape, just as promised."
HEADPHONES IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,1,3,clean,HEADPHONES IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!
Love this series! I hope that it continues with more. I will keep reading to find out how the other two stories are going to be.  Theres a great cliffhanger and that,1,5,noisy,Love this series! I hope that it continues with more. I will keep reading to find out how the other two stories are going to be.  Theres a great cliffhanger and that. Rating: 5
I bought this laptop recently and it not worth it.,0,3,clean,I bought this laptop recently and it not worth it. rating 3
"After using this headphones, I feel it satisfied with the purchase.",0,3,clean,"After using this headphones, I feel it satisfied with the purchase.. Rating: 3"
The slippers I bought my granddaughter were too small.  The exchange could not have been any easier.  Sophie loves the look and feel of the shoe.,0,5,noisy,The slippers I bought my granddaughter were too small.  The exchange could not have been any easier.  Sophie loves the look and feel of the shoe.
"If you need an add-on, this is the one. I will admit that my daughter was pretty bummed that this thing didn't come with a video camera. It took a lot of work",1,5,noisy,"If you need an add-on, this is the one. I will admit that my daughter was pretty bummed that this thing didn't come with a video camera. It took a lot of work rating 5"
click here now for huge discounts!!!,1,3,clean,click here now for huge discounts!!! rating 3
cute movie however as I saw it at the theater. I saw it for the first time and,1,3,noisy,cute movie however as I saw it at the theater. I saw it for the first time and
I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!!,1,4,clean,I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!!. Rating: 4
buy now before it's gone for huge discounts!!! buy now before it's gone for huge discounts!!!!!!,1,4,clean,buy now before it's gone for huge discounts!!! buy now before it's gone for huge discounts!!!!!!. Rating: 4
"The costume was cute the gloves fit pretty well and the dress itself was very nice my biggest complaint was that the dress overall was tight.  I am grateful for the stretchy fabric which allowed me to still wear it and be comfortable so I would recommend ordering larger than your size.  another pet peeve was the amount of glitter coming off of the dress on to my skin and when I took the dress off all of the residual black glitter .

Another reason I gave it a three was for the wig it was awful it was a few pieces of yarn barely could cover my head and didn't look right and not to mention all of the glitter that kept coming off of it everywhere and the strands of yarn that also fell out.",0,3,noisy,"The costume was cute the gloves fit pretty well and the dress itself was very nice my biggest complaint was that the dress overall was tight.  I am grateful for the stretchy fabric which allowed me to still wear it and be comfortable so I would recommend ordering larger than your size.  another pet peeve was the amount of glitter coming off of the dress on to my skin and when I took the dress off all of the residual black glitter .

Another reason I gave it a three was for the wig it was awful it was a few pieces of yarn barely could cover my head and didn't look right and not to mention all of the glitter that kept coming off of it everywhere and the strands of yarn that also fell out."
The app interface could be better but I've adapted. Functionality works and that's what matters.,0,3,clean,The app interface could be better but I've adapted. Functionality works and that's what matters.
"After using this phone, I feel it not worth it.",0,4,clean,"After using this phone, I feel it not worth it.. Rating: 4"
"I've had it for about 6 months now, and it still ranks as the best purchase I've ever made regarding bedding. It is hard to describe how comfortable it is over a review, but safe to say its EXTREMELY comfortable. I would not sleep as well as I do if not for this!",0,5,noisy,"I've had it for about 6 months now, and it still ranks as the best purchase I've ever made regarding bedding. It is hard to describe how comfortable it is over a review, but safe to say its EXTREMELY comfortable. I would not sleep as well as I do if not for this!"
"After using this laptop, I feel it works well.",0,4,clean,"After using this laptop, I feel it works well."
UNBELIEVABLE!!! Everyone should buy this laptop!!! UNBELIEVABLE!!! Everyone should buy this laptop!!!!!!,1,4,clean,UNBELIEVABLE!!! Everyone should buy this laptop!!! UNBELIEVABLE!!! Everyone should buy this laptop!!!!!! rating 4
The app interface could be better but I've adapted. Functionality works and that's what matters.,0,3,clean,The app interface could be better but I've adapted. Functionality works and that's what matters.
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,1,5,clean,HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!
I CAN'T BELIEVE HOW AMAZING THIS PHONE IS!!! LIFE CHANGING!!!,1,3,clean,I CAN'T BELIEVE HOW AMAZING THIS PHONE IS!!! LIFE CHANGING!!!
"The author is too eager to tell his story to properly tell you the story that is the reason you bought the book. Before you even start the first chapter of the book, he tells the story of what happened to these men. Then you have to skip every other chapter where the author tells his story of writing this book.",0,2,noisy,"The author is too eager to tell his story to properly tell you the story that is the reason you bought the book. Before you even start the first chapter of the book, he tells the story of what happened to these men. Then you have to skip every other chapter where the author tells his story of writing this book.. Rating: 2"
"My mother had recommended this book to me many years ago.  I read it then and had not revisited it until I got the Kindle edition.  While I still have a book version of this, the Kindle copy is somewhat easier to cope with.

For those of us who are fans of J.R.R.Tolkien, I am sure no endorsement is needed. For those who have never had the pleasure, I find his writing a great joy to read.  Come try the adventure!",0,5,noisy,"My mother had recommended this book to me many years ago.  I read it then and had not revisited it until I got the Kindle edition.  While I still have a book version of this, the Kindle copy is somewhat easier to cope with.

For those of us who are fans of J.R.R.Tolkien, I am sure no endorsement is needed. For those who have never had the pleasure, I find his writing a great joy to read.  Come try the adventure!"
This headphones is LIFE CHANGING!!! This headphones is LIFE CHANGING!!!,1,3,clean,This headphones is LIFE CHANGING!!! This headphones is LIFE CHANGING!!!. Rating: 3
The laptop not great.!!!,0,4,clean,The laptop not great.!!!
This is one of the most awesome body stockings I have ever owned.  It is comfortable enough to wear under a dress and looks awesome.  Buy two...you are going to want to have a spare,0,5,noisy,This is one of the most awesome body stockings I have ever owned.  It is comfortable enough to wear under a dress and looks awesome.  Buy two...you are going to want to have a spare
Smells really fresh. Id suggest checking other online shops to save a few bucks. ,1,4,clean,Smells really fresh. Id suggest checking other online shops to save a few bucks. 
Could be better could be worse,0,2,clean,Could be better could be worse
CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!!,1,4,clean,CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!! rating 4
The phone works well. The phone works well.,0,3,clean,The phone works well. The phone works well.
visit this link for huge discounts!!!!!!,1,4,clean,visit this link for huge discounts!!!!!! rating 4
"After using this phone, I feel it worth the price.",0,4,clean,"After using this phone, I feel it worth the price.. Rating: 4"
I can't believe how amazing this phone is!!! UNBELIEVABLE!!! I can't believe how amazing this phone is!!! UNBELIEVABLE!!!!!!,1,3,clean,I can't believe how amazing this phone is!!! UNBELIEVABLE!!! I can't believe how amazing this phone is!!! UNBELIEVABLE!!!!!!
BUY NOW BEFORE IT'S GONE FOR HUGE DISCOUNTS!!! BUY NOW BEFORE IT'S GONE FOR HUGE DISCOUNTS!!!,1,4,clean,BUY NOW BEFORE IT'S GONE FOR HUGE DISCOUNTS!!! BUY NOW BEFORE IT'S GONE FOR HUGE DISCOUNTS!!!
